"","happy","hapmar","health","finalter","satfin","income16","new_income_range"
"2277","Pretty happy","VERY HAPPY","Good","Stayed same","More or less satisfied","$90000 TO $109999","90 000 to 170 000"
"2278","Pretty happy",".i:  Inapplicable","Good","Better","More or less satisfied","$170000 OR OVER","90 000 to 170 000"
"2279","Not too happy",".i:  Inapplicable","Good","Better","Not satisfied at all","$20000 TO 22499","20 000 to 39 999"
"2280","Very happy",".i:  Inapplicable","Excellent","Stayed same","More or less satisfied","$110000 TO $129999","90 000 to 170 000"
"2281","Very happy","VERY HAPPY","Excellent","Better","Pretty well satisfied","$170000 OR OVER","90 000 to 170 000"
"2282","Pretty happy",".i:  Inapplicable","Good","Better","Pretty well satisfied","$75000 TO $89999","40 000 to 89 999"
"2283","Pretty happy",".i:  Inapplicable","Excellent","Better","More or less satisfied","$40000 TO 49999","40 000 to 89 999"
"2284","Pretty happy","VERY HAPPY","Good","Better","Pretty well satisfied","$75000 TO $89999","40 000 to 89 999"
"2285","Not too happy",".i:  Inapplicable","Good","Better","More or less satisfied","$20000 TO 22499","20 000 to 39 999"
"2286","Pretty happy",".i:  Inapplicable","Good","Stayed same","More or less satisfied","$110000 TO $129999","90 000 to 170 000"
"2287","Very happy","VERY HAPPY","Good","Better","More or less satisfied","$60000 TO 74999","40 000 to 89 999"
"2288","Pretty happy",".i:  Inapplicable","Fair","Better","Not satisfied at all","$8 000 TO 9 999","0 to 9 999"
"2289","Not too happy",".i:  Inapplicable","Poor","Worse","Not satisfied at all","$25000 TO 29999","20 000 to 39 999"
"2290","Pretty happy",".i:  Inapplicable","Good","Stayed same","Pretty well satisfied","$60000 TO 74999","40 000 to 89 999"
"2291","Very happy","VERY HAPPY","Excellent","Stayed same","Pretty well satisfied","$90000 TO $109999","90 000 to 170 000"
"2292","Not too happy","VERY HAPPY","Good","Worse","More or less satisfied","$75000 TO $89999","40 000 to 89 999"
"2293","Very happy","PRETTY HAPPY","Good","Better","More or less satisfied","$110000 TO $129999","90 000 to 170 000"
"2294","Pretty happy","PRETTY HAPPY","Good","Worse","Not satisfied at all","$75000 TO $89999","40 000 to 89 999"
"2295","Pretty happy",".i:  Inapplicable","Good","Stayed same","More or less satisfied","$25000 TO 29999","20 000 to 39 999"
"2296","Pretty happy","VERY HAPPY","Good","Stayed same","Pretty well satisfied","$75000 TO $89999","40 000 to 89 999"
"2297","Pretty happy",".i:  Inapplicable","Good","Better","More or less satisfied","$110000 TO $129999","90 000 to 170 000"
"2298","Very happy",".i:  Inapplicable","Good","Better","Not satisfied at all","$90000 TO $109999","90 000 to 170 000"
"2299","Pretty happy","PRETTY HAPPY","Good","Better","Pretty well satisfied","$170000 OR OVER","90 000 to 170 000"
"2300","Very happy","VERY HAPPY","Good","Stayed same","More or less satisfied","$40000 TO 49999","40 000 to 89 999"
"2301","Not too happy","PRETTY HAPPY","Good","Worse","Not satisfied at all","$50000 TO 59999","40 000 to 89 999"
"2302","Pretty happy","PRETTY HAPPY","Fair","Worse","Pretty well satisfied","$60000 TO 74999","40 000 to 89 999"
"2303","Not too happy",".i:  Inapplicable","Excellent","Better","Pretty well satisfied","$30000 TO 34999","20 000 to 39 999"
"2304","Very happy",".i:  Inapplicable","Good","Stayed same","Not satisfied at all","$1 000 TO 2 999","0 to 9 999"
"2305","Very happy","VERY HAPPY","Good","Better","Pretty well satisfied","$170000 OR OVER","90 000 to 170 000"
"2306","Pretty happy","VERY HAPPY","Good","Stayed same","More or less satisfied","$90000 TO $109999","90 000 to 170 000"
"2307","Very happy",".i:  Inapplicable","Fair","Stayed same","More or less satisfied","$40000 TO 49999","40 000 to 89 999"
"2308","Very happy",".i:  Inapplicable","Excellent","Better","Pretty well satisfied","$110000 TO $129999","90 000 to 170 000"
"2309","Pretty happy",".i:  Inapplicable","Good","Better","Pretty well satisfied","$90000 TO $109999","90 000 to 170 000"
"2310","Pretty happy","VERY HAPPY","Excellent","Worse","Pretty well satisfied","$170000 OR OVER","90 000 to 170 000"
"2311","Pretty happy","PRETTY HAPPY","Fair","Stayed same","More or less satisfied","$130000 TO $149999","90 000 to 170 000"
"2312","Not too happy",".i:  Inapplicable","Good","Better","More or less satisfied","$60000 TO 74999","40 000 to 89 999"
"2313","Not too happy",".i:  Inapplicable","Good","Better","Pretty well satisfied","$90000 TO $109999","90 000 to 170 000"
"2314","Pretty happy","VERY HAPPY","Fair","Stayed same","More or less satisfied","$170000 OR OVER","90 000 to 170 000"
"2315","Very happy","VERY HAPPY","Excellent","Better","More or less satisfied","$90000 TO $109999","90 000 to 170 000"
"2316","Not too happy",".i:  Inapplicable","Fair","Better","More or less satisfied","$40000 TO 49999","40 000 to 89 999"
"2317","Not too happy","VERY HAPPY","Good","Better","Pretty well satisfied","$90000 TO $109999","90 000 to 170 000"
"2318","Not too happy","PRETTY HAPPY","Good","Worse","Not satisfied at all","$3 000 TO 3 999","0 to 9 999"
"2319","Pretty happy","VERY HAPPY","Good","Stayed same","More or less satisfied","$170000 OR OVER","90 000 to 170 000"
"2320","Not too happy","NOT TOO HAPPY","Fair","Stayed same","More or less satisfied","$60000 TO 74999","40 000 to 89 999"
"2321","Pretty happy","VERY HAPPY","Good","Worse","More or less satisfied","$40000 TO 49999","40 000 to 89 999"
"2322","Not too happy","NOT TOO HAPPY","Fair","Stayed same","More or less satisfied","$50000 TO 59999","40 000 to 89 999"
"2323","Pretty happy",".i:  Inapplicable","Excellent","Better","More or less satisfied","$20000 TO 22499","20 000 to 39 999"
"2324","Pretty happy",".i:  Inapplicable","Good","Stayed same","More or less satisfied","$30000 TO 34999","20 000 to 39 999"
"2325","Pretty happy",".i:  Inapplicable","Excellent","Better","Pretty well satisfied","$60000 TO 74999","40 000 to 89 999"
"2326","Pretty happy",".i:  Inapplicable","Good","Better","Pretty well satisfied","$12500 TO 14999","10 000 to 19 999"
"2327","Pretty happy","VERY HAPPY","Good","Better","More or less satisfied","$75000 TO $89999","40 000 to 89 999"
"2328","Pretty happy",".i:  Inapplicable","Poor","Stayed same","More or less satisfied","$60000 TO 74999","40 000 to 89 999"
"2329","Pretty happy","PRETTY HAPPY","Good","Stayed same","More or less satisfied","$40000 TO 49999","40 000 to 89 999"
"2330","Pretty happy","PRETTY HAPPY","Good","Stayed same","Pretty well satisfied","$12500 TO 14999","10 000 to 19 999"
"2331","Not too happy",".i:  Inapplicable","Good","Stayed same","Not satisfied at all","$1 000 TO 2 999","0 to 9 999"
"2332","Pretty happy","VERY HAPPY","Excellent","Worse","More or less satisfied","$90000 TO $109999","90 000 to 170 000"
"2333","Pretty happy","PRETTY HAPPY","Excellent","Worse","Not satisfied at all","$30000 TO 34999","20 000 to 39 999"
"2334","Very happy","PRETTY HAPPY","Good","Better","Pretty well satisfied","$40000 TO 49999","40 000 to 89 999"
"2335","Pretty happy","PRETTY HAPPY","Good","Better","More or less satisfied","$110000 TO $129999","90 000 to 170 000"
"2336","Pretty happy","VERY HAPPY","Good","Better","More or less satisfied","$130000 TO $149999","90 000 to 170 000"
"2337","Very happy","VERY HAPPY","Excellent",".s:  Skipped on Web","Pretty well satisfied","$17500 TO 19999","10 000 to 19 999"
"2338","Very happy","VERY HAPPY","Good","Better","Pretty well satisfied","$50000 TO 59999","40 000 to 89 999"
"2339","Very happy",".i:  Inapplicable","Fair","Stayed same","Pretty well satisfied","$17500 TO 19999","10 000 to 19 999"
"2340","Pretty happy",".i:  Inapplicable","Fair","Better","More or less satisfied","$12500 TO 14999","10 000 to 19 999"
"2341","Very happy","VERY HAPPY","Good","Stayed same","More or less satisfied","$60000 TO 74999","40 000 to 89 999"
"2342","Pretty happy",".i:  Inapplicable","Fair","Stayed same","Not satisfied at all","$40000 TO 49999","40 000 to 89 999"
"2343","Pretty happy","PRETTY HAPPY","Excellent","Better","More or less satisfied","$170000 OR OVER","90 000 to 170 000"
"2344","Pretty happy",".i:  Inapplicable","Good","Worse","More or less satisfied","UNDER $1 000","0 to 9 999"
"2345","Not too happy",".i:  Inapplicable","Fair","Better","More or less satisfied","$35000 TO 39999","20 000 to 39 999"
"2346","Pretty happy","VERY HAPPY","Good","Stayed same","Pretty well satisfied","$75000 TO $89999","40 000 to 89 999"
"2347","Pretty happy",".i:  Inapplicable","Good","Worse","More or less satisfied","$20000 TO 22499","20 000 to 39 999"
"2348","Pretty happy","NOT TOO HAPPY","Poor","Worse","More or less satisfied","$12500 TO 14999","10 000 to 19 999"
"2349","Pretty happy","PRETTY HAPPY","Fair","Stayed same","More or less satisfied","$60000 TO 74999","40 000 to 89 999"
"2350","Very happy","VERY HAPPY","Excellent","Better","More or less satisfied","$17500 TO 19999","10 000 to 19 999"
"2351","Not too happy","VERY HAPPY","Good","Stayed same","Pretty well satisfied","$170000 OR OVER","90 000 to 170 000"
"2352","Pretty happy","VERY HAPPY","Good","Stayed same","Pretty well satisfied","$40000 TO 49999","40 000 to 89 999"
"2353","Not too happy","VERY HAPPY","Good","Better","More or less satisfied","$130000 TO $149999","90 000 to 170 000"
"2354","Pretty happy","VERY HAPPY","Good","Better","Pretty well satisfied","$60000 TO 74999","40 000 to 89 999"
"2355","Pretty happy","VERY HAPPY","Good","Better","Pretty well satisfied","$50000 TO 59999","40 000 to 89 999"
"2356","Pretty happy","VERY HAPPY","Good","Worse","Not satisfied at all","$25000 TO 29999","20 000 to 39 999"
"2357","Very happy","PRETTY HAPPY","Good","Stayed same","Not satisfied at all","$15000 TO 17499","10 000 to 19 999"
"2358","Not too happy","VERY HAPPY","Good","Better","Pretty well satisfied","$150000 TO $169999","90 000 to 170 000"
"2359","Not too happy",".i:  Inapplicable","Poor","Worse","Not satisfied at all","$10000 TO 12499","10 000 to 19 999"
"2360","Pretty happy",".i:  Inapplicable","Good","Stayed same","More or less satisfied","$40000 TO 49999","40 000 to 89 999"
"2361","Not too happy",".i:  Inapplicable","Fair","Worse","Not satisfied at all","$17500 TO 19999","10 000 to 19 999"
"2362","Not too happy",".i:  Inapplicable","Poor","Worse","Not satisfied at all","UNDER $1 000","0 to 9 999"
"2363","Not too happy","PRETTY HAPPY","Fair","Stayed same","More or less satisfied","$75000 TO $89999","40 000 to 89 999"
"2364","Pretty happy","PRETTY HAPPY","Good","Better","Pretty well satisfied","$50000 TO 59999","40 000 to 89 999"
"2365","Pretty happy",".i:  Inapplicable","Good","Worse","More or less satisfied","$90000 TO $109999","90 000 to 170 000"
"2366","Pretty happy","NOT TOO HAPPY","Good","Stayed same","More or less satisfied","$75000 TO $89999","40 000 to 89 999"
"2367","Very happy","VERY HAPPY","Good","Better","More or less satisfied","$90000 TO $109999","90 000 to 170 000"
"2368","Not too happy",".i:  Inapplicable","Fair","Worse","Not satisfied at all","$12500 TO 14999","10 000 to 19 999"
"2369","Pretty happy","PRETTY HAPPY","Good","Stayed same","Pretty well satisfied","$50000 TO 59999","40 000 to 89 999"
"2370","Very happy","VERY HAPPY","Good","Worse","More or less satisfied","$40000 TO 49999","40 000 to 89 999"
"2371","Not too happy",".i:  Inapplicable","Good","Stayed same","Not satisfied at all","$10000 TO 12499","10 000 to 19 999"
"2372","Pretty happy",".i:  Inapplicable","Good","Stayed same","More or less satisfied","$75000 TO $89999","40 000 to 89 999"
"2373","Very happy","VERY HAPPY","Good","Better","Pretty well satisfied","$170000 OR OVER","90 000 to 170 000"
"2374","Very happy","PRETTY HAPPY","Good","Better","Not satisfied at all","$75000 TO $89999","40 000 to 89 999"
"2375","Pretty happy","VERY HAPPY","Fair","Better","Pretty well satisfied","$130000 TO $149999","90 000 to 170 000"
"2376","Very happy","VERY HAPPY","Excellent","Better","Pretty well satisfied","$130000 TO $149999","90 000 to 170 000"
"2377","Pretty happy","VERY HAPPY","Good","Worse","More or less satisfied","$170000 OR OVER","90 000 to 170 000"
"2378","Pretty happy","VERY HAPPY","Good","Better","More or less satisfied","$50000 TO 59999","40 000 to 89 999"
"2379","Not too happy",".i:  Inapplicable","Good","Stayed same","Not satisfied at all","UNDER $1 000","0 to 9 999"
"2380","Very happy","VERY HAPPY","Fair","Better","Not satisfied at all","$35000 TO 39999","20 000 to 39 999"
"2381","Pretty happy",".i:  Inapplicable","Good","Stayed same","More or less satisfied","$20000 TO 22499","20 000 to 39 999"
"2382","Not too happy",".i:  Inapplicable","Excellent","Stayed same","More or less satisfied","$35000 TO 39999","20 000 to 39 999"
"2383","Very happy","VERY HAPPY","Excellent","Stayed same","More or less satisfied","$30000 TO 34999","20 000 to 39 999"
"2384","Very happy","VERY HAPPY","Excellent","Stayed same","Pretty well satisfied","$170000 OR OVER","90 000 to 170 000"
"2385","Very happy","VERY HAPPY","Excellent","Worse","Not satisfied at all","$6 000 TO 6 999","0 to 9 999"
"2386","Pretty happy","PRETTY HAPPY","Good","Worse","More or less satisfied","$75000 TO $89999","40 000 to 89 999"
"2387","Pretty happy","PRETTY HAPPY","Good","Stayed same","More or less satisfied","$90000 TO $109999","90 000 to 170 000"
"2388","Pretty happy","VERY HAPPY","Fair","Better","Pretty well satisfied","$170000 OR OVER","90 000 to 170 000"
"2389","Pretty happy",".i:  Inapplicable","Good","Stayed same","More or less satisfied","UNDER $1 000","0 to 9 999"
"2390","Pretty happy",".i:  Inapplicable","Good","Stayed same","More or less satisfied","$35000 TO 39999","20 000 to 39 999"
"2391","Pretty happy","VERY HAPPY","Good","Stayed same","Pretty well satisfied","$90000 TO $109999","90 000 to 170 000"
"2392","Very happy",".i:  Inapplicable","Good","Stayed same","More or less satisfied","$15000 TO 17499","10 000 to 19 999"
"2393","Not too happy",".i:  Inapplicable","Fair","Worse","Not satisfied at all","$17500 TO 19999","10 000 to 19 999"
"2394","Pretty happy","VERY HAPPY","Good","Better","Pretty well satisfied","$22500 TO 24999","20 000 to 39 999"
"2395","Pretty happy","PRETTY HAPPY","Good","Better","Pretty well satisfied","$90000 TO $109999","90 000 to 170 000"
"2396","Not too happy",".i:  Inapplicable","Good","Better","Not satisfied at all","$50000 TO 59999","40 000 to 89 999"
"2397","Pretty happy","VERY HAPPY","Excellent","Better","Pretty well satisfied","$170000 OR OVER","90 000 to 170 000"
"2398","Pretty happy","VERY HAPPY","Good","Better","Not satisfied at all","$60000 TO 74999","40 000 to 89 999"
"2399","Pretty happy",".i:  Inapplicable","Good","Stayed same","More or less satisfied","$90000 TO $109999","90 000 to 170 000"
"2400","Pretty happy","VERY HAPPY","Fair","Stayed same","More or less satisfied","$25000 TO 29999","20 000 to 39 999"
"2401","Pretty happy","PRETTY HAPPY","Good","Worse","More or less satisfied","$35000 TO 39999","20 000 to 39 999"
"2402","Pretty happy","VERY HAPPY","Good","Better","Pretty well satisfied","$110000 TO $129999","90 000 to 170 000"
"2403","Very happy","VERY HAPPY","Fair","Better","More or less satisfied","$75000 TO $89999","40 000 to 89 999"
"2404","Pretty happy","VERY HAPPY","Excellent","Better","Pretty well satisfied","$170000 OR OVER","90 000 to 170 000"
"2405","Pretty happy","PRETTY HAPPY","Excellent","Stayed same","More or less satisfied","$60000 TO 74999","40 000 to 89 999"
"2406","Pretty happy",".i:  Inapplicable","Good","Better","Pretty well satisfied","$60000 TO 74999","40 000 to 89 999"
"2407","Very happy","PRETTY HAPPY","Excellent","Better","Pretty well satisfied","$170000 OR OVER","90 000 to 170 000"
"2408","Pretty happy",".i:  Inapplicable","Good","Worse","More or less satisfied","$60000 TO 74999","40 000 to 89 999"
"2409","Pretty happy",".i:  Inapplicable","Good","Stayed same","More or less satisfied","$20000 TO 22499","20 000 to 39 999"
"2410","Pretty happy",".i:  Inapplicable","Good","Better","More or less satisfied","$75000 TO $89999","40 000 to 89 999"
"2411","Pretty happy","VERY HAPPY","Good","Stayed same","More or less satisfied","$60000 TO 74999","40 000 to 89 999"
"2412","Pretty happy","PRETTY HAPPY","Good","Better","More or less satisfied","$170000 OR OVER","90 000 to 170 000"
"2413","Not too happy",".i:  Inapplicable","Good","Worse","Not satisfied at all","$1 000 TO 2 999","0 to 9 999"
"2414","Not too happy",".i:  Inapplicable","Good","Better","More or less satisfied","$150000 TO $169999","90 000 to 170 000"
"2415","Very happy","VERY HAPPY","Good","Better","More or less satisfied","$130000 TO $149999","90 000 to 170 000"
"2416","Pretty happy",".i:  Inapplicable","Good","Stayed same","Pretty well satisfied","$60000 TO 74999","40 000 to 89 999"
"2417","Pretty happy",".i:  Inapplicable","Excellent","Better","Pretty well satisfied","$110000 TO $129999","90 000 to 170 000"
