year,id_,happy,hapmar,health,life,satfin,finalter,ballot,income16
2021,2180,Pretty happy,.i:  Inapplicable,Good,Routine,More or less satisfied,Better,Ballot a,$35000 TO 39999
2021,2181,Not too happy,PRETTY HAPPY,Good,.i:  Inapplicable,More or less satisfied,Stayed same,Ballot b,$170000 OR OVER
2021,2182,Pretty happy,VERY HAPPY,Good,.i:  Inapplicable,Pretty well satisfied,Better,Ballot b,$60000 TO 74999
2021,2183,Pretty happy,VERY HAPPY,Fair,Routine,More or less satisfied,Stayed same,Ballot a,$170000 OR OVER
2021,2184,Not too happy,PRETTY HAPPY,Good,.i:  Inapplicable,Not satisfied at all,Better,Ballot b,$75000 TO $89999
2021,2185,Pretty happy,.i:  Inapplicable,Fair,Exciting,More or less satisfied,Stayed same,Ballot a,$60000 TO 74999
2021,2186,Pretty happy,VERY HAPPY,Fair,Exciting,Pretty well satisfied,Better,Ballot c,$170000 OR OVER
2021,2187,Pretty happy,PRETTY HAPPY,Fair,Exciting,Not satisfied at all,Stayed same,Ballot c,$90000 TO $109999
2021,2189,Pretty happy,.i:  Inapplicable,Good,Exciting,More or less satisfied,Stayed same,Ballot a,.d:  Do not Know/Cannot Choose
2021,2190,Pretty happy,VERY HAPPY,Poor,Routine,More or less satisfied,Better,Ballot a,.d:  Do not Know/Cannot Choose
2021,2191,Very happy,VERY HAPPY,Excellent,Exciting,Pretty well satisfied,Stayed same,Ballot c,$170000 OR OVER
2021,2194,Pretty happy,.i:  Inapplicable,Good,Routine,More or less satisfied,Better,Ballot a,$7 000 TO 7 999
2021,2195,Pretty happy,NOT TOO HAPPY,Good,Exciting,Pretty well satisfied,Better,Ballot a,$170000 OR OVER
2021,2196,Not too happy,.i:  Inapplicable,Fair,Dull,Not satisfied at all,Worse,Ballot c,UNDER $1 000
2021,2197,Not too happy,VERY HAPPY,Fair,.i:  Inapplicable,Not satisfied at all,Better,Ballot b,$60000 TO 74999
2021,2198,Very happy,VERY HAPPY,Good,Exciting,Not satisfied at all,Worse,Ballot c,$10000 TO 12499
2021,2199,Very happy,VERY HAPPY,Good,Exciting,Not satisfied at all,Stayed same,Ballot a,.s:  Skipped on Web
2021,2200,Pretty happy,.i:  Inapplicable,Good,Exciting,More or less satisfied,Stayed same,Ballot a,$90000 TO $109999
2021,2201,Pretty happy,VERY HAPPY,Excellent,.i:  Inapplicable,More or less satisfied,Stayed same,Ballot b,$90000 TO $109999
2021,2202,Very happy,VERY HAPPY,Good,Routine,Pretty well satisfied,Better,Ballot c,$90000 TO $109999
2021,2203,Pretty happy,PRETTY HAPPY,Good,Routine,Not satisfied at all,Better,Ballot c,$90000 TO $109999
2021,2204,Not too happy,PRETTY HAPPY,Fair,Dull,More or less satisfied,Worse,Ballot a,$40000 TO 49999
2021,2205,Not too happy,VERY HAPPY,Fair,Routine,Not satisfied at all,Worse,Ballot c,$15000 TO 17499
2021,2206,Pretty happy,.i:  Inapplicable,Good,Dull,Not satisfied at all,Stayed same,Ballot c,$40000 TO 49999
2021,2207,Very happy,VERY HAPPY,Excellent,Routine,More or less satisfied,Stayed same,Ballot a,$130000 TO $149999
2021,2208,Pretty happy,PRETTY HAPPY,Good,.i:  Inapplicable,Not satisfied at all,Worse,Ballot b,.r:  Refused
2021,2209,Pretty happy,.i:  Inapplicable,Good,Exciting,More or less satisfied,Stayed same,Ballot a,$170000 OR OVER
2021,2210,Not too happy,.i:  Inapplicable,Poor,Exciting,Not satisfied at all,Worse,Ballot c,$22500 TO 24999
2021,2211,Not too happy,.i:  Inapplicable,Fair,.i:  Inapplicable,Not satisfied at all,Worse,Ballot b,.d:  Do not Know/Cannot Choose
2021,2212,Pretty happy,.i:  Inapplicable,Poor,Exciting,More or less satisfied,Worse,Ballot a,$75000 TO $89999
2021,2213,Pretty happy,.i:  Inapplicable,Good,Exciting,Not satisfied at all,Stayed same,Ballot c,UNDER $1 000
2021,2214,Very happy,.i:  Inapplicable,Excellent,Routine,More or less satisfied,Stayed same,Ballot a,.d:  Do not Know/Cannot Choose
2021,2215,Pretty happy,VERY HAPPY,Good,Routine,More or less satisfied,Better,Ballot a,$170000 OR OVER
2021,2216,Not too happy,VERY HAPPY,Poor,Exciting,Not satisfied at all,Worse,Ballot c,.d:  Do not Know/Cannot Choose
2021,2217,Pretty happy,PRETTY HAPPY,Good,.i:  Inapplicable,More or less satisfied,Better,Ballot b,$90000 TO $109999
2021,2218,Very happy,.i:  Inapplicable,Fair,Routine,More or less satisfied,Stayed same,Ballot c,$10000 TO 12499
2021,2219,Pretty happy,.i:  Inapplicable,Good,Routine,Not satisfied at all,Worse,Ballot a,$15000 TO 17499
2021,2220,Very happy,VERY HAPPY,Good,Routine,Not satisfied at all,Worse,Ballot c,$90000 TO $109999
2021,2221,Not too happy,NOT TOO HAPPY,Good,.i:  Inapplicable,Pretty well satisfied,Better,Ballot b,$110000 TO $129999
2021,2222,Pretty happy,VERY HAPPY,Fair,Exciting,More or less satisfied,Worse,Ballot a,$20000 TO 22499
2021,2223,Very happy,VERY HAPPY,Good,Exciting,More or less satisfied,Stayed same,Ballot a,$60000 TO 74999
2021,2224,Not too happy,VERY HAPPY,Good,.i:  Inapplicable,Not satisfied at all,Stayed same,Ballot b,$50000 TO 59999
2021,2225,Not too happy,.i:  Inapplicable,Fair,Routine,Not satisfied at all,Stayed same,Ballot c,$40000 TO 49999
2021,2226,Very happy,VERY HAPPY,Fair,Routine,More or less satisfied,Stayed same,Ballot a,UNDER $1 000
2021,2228,Pretty happy,.i:  Inapplicable,Fair,Exciting,More or less satisfied,Better,Ballot c,$1 000 TO 2 999
2021,2229,Pretty happy,.i:  Inapplicable,Good,Routine,More or less satisfied,Better,Ballot a,$40000 TO 49999
2021,2230,Pretty happy,.i:  Inapplicable,Good,Routine,More or less satisfied,Better,Ballot c,$22500 TO 24999
2021,2231,Pretty happy,PRETTY HAPPY,Good,.i:  Inapplicable,More or less satisfied,Stayed same,Ballot b,$30000 TO 34999
2021,2232,Pretty happy,.i:  Inapplicable,Good,Routine,Pretty well satisfied,Better,Ballot a,$130000 TO $149999
2021,2233,Very happy,.i:  Inapplicable,Excellent,Exciting,Pretty well satisfied,Better,Ballot a,$130000 TO $149999
2021,2234,Not too happy,VERY HAPPY,Good,Routine,Not satisfied at all,Worse,Ballot a,$60000 TO 74999
2021,2236,Pretty happy,VERY HAPPY,Good,Exciting,More or less satisfied,Better,Ballot c,$75000 TO $89999
2021,2237,Not too happy,.i:  Inapplicable,Fair,Exciting,Not satisfied at all,Worse,Ballot a,$15000 TO 17499
2021,2238,Pretty happy,.i:  Inapplicable,Good,Routine,More or less satisfied,Better,Ballot a,$75000 TO $89999
2021,2239,Not too happy,.i:  Inapplicable,Fair,Routine,More or less satisfied,Worse,Ballot c,.d:  Do not Know/Cannot Choose
2021,2240,Pretty happy,VERY HAPPY,Excellent,Exciting,Pretty well satisfied,Better,Ballot c,$75000 TO $89999
2021,2241,Not too happy,PRETTY HAPPY,Fair,Exciting,More or less satisfied,Better,Ballot a,$75000 TO $89999
2021,2242,Very happy,.i:  Inapplicable,Good,Exciting,More or less satisfied,Better,Ballot c,$40000 TO 49999
2021,2243,Pretty happy,.i:  Inapplicable,Good,.i:  Inapplicable,More or less satisfied,Stayed same,Ballot b,$50000 TO 59999
2021,2244,Pretty happy,VERY HAPPY,Fair,.i:  Inapplicable,Not satisfied at all,Better,Ballot b,$60000 TO 74999
2021,2245,Pretty happy,VERY HAPPY,Excellent,Routine,More or less satisfied,Worse,Ballot c,$40000 TO 49999
2021,2246,Pretty happy,.i:  Inapplicable,Excellent,.i:  Inapplicable,Not satisfied at all,Worse,Ballot b,$150000 TO $169999
2021,2247,Pretty happy,VERY HAPPY,Excellent,.i:  Inapplicable,More or less satisfied,Stayed same,Ballot b,$170000 OR OVER
2021,2248,Very happy,VERY HAPPY,Good,Routine,More or less satisfied,Stayed same,Ballot a,$25000 TO 29999
2021,2250,Pretty happy,.i:  Inapplicable,Good,.i:  Inapplicable,Pretty well satisfied,Better,Ballot b,$90000 TO $109999
2021,2251,Pretty happy,.i:  Inapplicable,Good,Routine,More or less satisfied,Worse,Ballot c,$35000 TO 39999
2021,2254,Pretty happy,.i:  Inapplicable,Excellent,Exciting,Pretty well satisfied,Stayed same,Ballot c,$170000 OR OVER
2021,2255,Pretty happy,PRETTY HAPPY,Good,.i:  Inapplicable,Pretty well satisfied,Better,Ballot b,$150000 TO $169999
2021,2256,Not too happy,.i:  Inapplicable,Good,Routine,Not satisfied at all,Stayed same,Ballot c,$17500 TO 19999
2021,2257,Not too happy,.i:  Inapplicable,Fair,Routine,Pretty well satisfied,Worse,Ballot c,$6 000 TO 6 999
2021,2258,Pretty happy,VERY HAPPY,Excellent,.i:  Inapplicable,Pretty well satisfied,Better,Ballot b,$170000 OR OVER
2021,2259,Pretty happy,.i:  Inapplicable,Good,Exciting,More or less satisfied,Worse,Ballot a,$60000 TO 74999
2021,2260,Pretty happy,PRETTY HAPPY,Excellent,.i:  Inapplicable,Pretty well satisfied,Better,Ballot b,$60000 TO 74999
2021,2261,Very happy,VERY HAPPY,Excellent,.i:  Inapplicable,Pretty well satisfied,Better,Ballot b,$75000 TO $89999
2021,2262,Very happy,VERY HAPPY,Excellent,Exciting,Not satisfied at all,Worse,Ballot a,$170000 OR OVER
2021,2263,Pretty happy,PRETTY HAPPY,Excellent,Routine,Pretty well satisfied,Better,Ballot c,$170000 OR OVER
2021,2264,Very happy,VERY HAPPY,Excellent,Exciting,Pretty well satisfied,Better,Ballot a,$130000 TO $149999
2021,2265,Not too happy,.i:  Inapplicable,Poor,.i:  Inapplicable,More or less satisfied,Stayed same,Ballot b,$170000 OR OVER
2021,2266,Very happy,PRETTY HAPPY,Good,Exciting,More or less satisfied,Stayed same,Ballot a,$75000 TO $89999
2021,2267,Pretty happy,PRETTY HAPPY,Good,Routine,More or less satisfied,Better,Ballot a,$90000 TO $109999
2021,2268,Pretty happy,PRETTY HAPPY,Good,.i:  Inapplicable,Pretty well satisfied,Stayed same,Ballot b,$130000 TO $149999
2021,2269,Pretty happy,.i:  Inapplicable,Excellent,.i:  Inapplicable,Not satisfied at all,Stayed same,Ballot b,$75000 TO $89999
2021,2270,Pretty happy,VERY HAPPY,Excellent,.i:  Inapplicable,More or less satisfied,Better,Ballot b,$20000 TO 22499
2021,2271,Not too happy,.i:  Inapplicable,Fair,Routine,Not satisfied at all,Stayed same,Ballot c,$10000 TO 12499
2021,2272,Very happy,VERY HAPPY,Good,Routine,Pretty well satisfied,Stayed same,Ballot c,$40000 TO 49999
2021,2273,Not too happy,.i:  Inapplicable,Fair,Routine,Not satisfied at all,Worse,Ballot a,$8 000 TO 9 999
2021,2274,Very happy,VERY HAPPY,Excellent,.i:  Inapplicable,Pretty well satisfied,Better,Ballot b,$40000 TO 49999
2021,2275,Very happy,.i:  Inapplicable,Excellent,.i:  Inapplicable,Pretty well satisfied,Stayed same,Ballot b,$75000 TO $89999
2021,2276,Pretty happy,PRETTY HAPPY,Excellent,Exciting,Pretty well satisfied,Better,Ballot c,$170000 OR OVER
2021,2277,Not too happy,.i:  Inapplicable,Poor,Exciting,Not satisfied at all,Worse,Ballot c,$30000 TO 34999
2021,2278,Pretty happy,.i:  Inapplicable,Good,Routine,Not satisfied at all,Stayed same,Ballot a,$17500 TO 19999
2021,2279,Pretty happy,.i:  Inapplicable,Good,.i:  Inapplicable,More or less satisfied,Better,Ballot b,.d:  Do not Know/Cannot Choose
2021,2280,Pretty happy,.i:  Inapplicable,Fair,.i:  Inapplicable,More or less satisfied,Better,Ballot b,$90000 TO $109999
2021,2283,Very happy,VERY HAPPY,Good,Exciting,More or less satisfied,Stayed same,Ballot c,$40000 TO 49999
2021,2284,Pretty happy,VERY HAPPY,Fair,Routine,More or less satisfied,Better,Ballot c,$40000 TO 49999
2021,2285,Pretty happy,.i:  Inapplicable,Good,Routine,Pretty well satisfied,Stayed same,Ballot a,$60000 TO 74999
2021,2286,Pretty happy,VERY HAPPY,Good,Routine,More or less satisfied,Better,Ballot c,$130000 TO $149999
2021,2287,Pretty happy,PRETTY HAPPY,Good,.i:  Inapplicable,Pretty well satisfied,Stayed same,Ballot b,$150000 TO $169999
2021,2288,Pretty happy,PRETTY HAPPY,Good,Exciting,More or less satisfied,Stayed same,Ballot c,$170000 OR OVER
2021,2290,Pretty happy,VERY HAPPY,Good,Routine,Pretty well satisfied,Better,Ballot a,$150000 TO $169999
2021,2291,Pretty happy,VERY HAPPY,Excellent,Routine,More or less satisfied,Better,Ballot c,$90000 TO $109999
2021,2292,Pretty happy,PRETTY HAPPY,Fair,.i:  Inapplicable,Pretty well satisfied,Better,Ballot b,$60000 TO 74999
2021,2293,Pretty happy,VERY HAPPY,Good,Exciting,More or less satisfied,Stayed same,Ballot c,$40000 TO 49999
2021,2294,Very happy,VERY HAPPY,Good,Routine,Pretty well satisfied,Stayed same,Ballot c,$75000 TO $89999
2021,2295,Not too happy,.i:  Inapplicable,Poor,Dull,Not satisfied at all,Stayed same,Ballot a,$20000 TO 22499
2021,2296,Pretty happy,.i:  Inapplicable,Fair,.i:  Inapplicable,More or less satisfied,Stayed same,Ballot b,.d:  Do not Know/Cannot Choose
2021,2297,Very happy,.i:  Inapplicable,Excellent,.i:  Inapplicable,Not satisfied at all,Better,Ballot b,$25000 TO 29999
2021,2298,Pretty happy,VERY HAPPY,Excellent,Exciting,Pretty well satisfied,Stayed same,Ballot c,$170000 OR OVER
2021,2299,Pretty happy,VERY HAPPY,Excellent,Exciting,Pretty well satisfied,Better,Ballot c,$60000 TO 74999
2021,2300,Pretty happy,VERY HAPPY,Good,Routine,More or less satisfied,Better,Ballot c,$130000 TO $149999
2021,2301,Pretty happy,VERY HAPPY,Excellent,.i:  Inapplicable,Not satisfied at all,Stayed same,Ballot b,.r:  Refused
2021,2303,Pretty happy,.i:  Inapplicable,Excellent,Routine,Pretty well satisfied,Worse,Ballot c,$10000 TO 12499
2021,2304,Pretty happy,.i:  Inapplicable,Fair,.i:  Inapplicable,More or less satisfied,Stayed same,Ballot b,$8 000 TO 9 999
2021,2305,Pretty happy,.i:  Inapplicable,Good,Dull,Not satisfied at all,Stayed same,Ballot a,$10000 TO 12499
2021,2306,Pretty happy,.i:  Inapplicable,Good,Exciting,More or less satisfied,Better,Ballot a,$35000 TO 39999
2021,2307,Pretty happy,.i:  Inapplicable,Good,.i:  Inapplicable,Pretty well satisfied,Better,Ballot b,$150000 TO $169999
2021,2308,Pretty happy,.i:  Inapplicable,Good,Routine,More or less satisfied,Better,Ballot c,$60000 TO 74999
2021,2309,Very happy,.i:  Inapplicable,Excellent,Exciting,Pretty well satisfied,Better,Ballot a,$60000 TO 74999
2021,2310,Not too happy,.i:  Inapplicable,Excellent,Exciting,More or less satisfied,Worse,Ballot c,$75000 TO $89999
2021,2311,Pretty happy,VERY HAPPY,Excellent,Routine,More or less satisfied,Stayed same,Ballot c,.d:  Do not Know/Cannot Choose
2021,2312,Pretty happy,.i:  Inapplicable,Good,Routine,More or less satisfied,Stayed same,Ballot a,$130000 TO $149999
2021,2313,Pretty happy,PRETTY HAPPY,Good,.i:  Inapplicable,Not satisfied at all,Stayed same,Ballot b,$60000 TO 74999
2021,2314,Very happy,PRETTY HAPPY,Good,Exciting,Pretty well satisfied,Better,Ballot a,$110000 TO $129999
2021,2315,Very happy,VERY HAPPY,Excellent,Exciting,Pretty well satisfied,Stayed same,Ballot c,$60000 TO 74999
2021,2316,Very happy,VERY HAPPY,Excellent,.i:  Inapplicable,Pretty well satisfied,Stayed same,Ballot b,$60000 TO 74999
2021,2317,Pretty happy,.i:  Inapplicable,Fair,.i:  Inapplicable,More or less satisfied,Stayed same,Ballot b,$60000 TO 74999
2021,2318,Not too happy,.i:  Inapplicable,Good,Exciting,More or less satisfied,Better,Ballot c,.d:  Do not Know/Cannot Choose
2021,2319,Very happy,VERY HAPPY,Good,.i:  Inapplicable,Not satisfied at all,Worse,Ballot b,$130000 TO $149999
2021,2320,Very happy,VERY HAPPY,Excellent,.i:  Inapplicable,Pretty well satisfied,Better,Ballot b,$75000 TO $89999
2021,2321,Pretty happy,.i:  Inapplicable,Fair,.i:  Inapplicable,More or less satisfied,Worse,Ballot b,$15000 TO 17499
2021,2323,Very happy,VERY HAPPY,Excellent,Exciting,Pretty well satisfied,Stayed same,Ballot c,$110000 TO $129999
2021,2325,Not too happy,.i:  Inapplicable,Good,Routine,Not satisfied at all,Better,Ballot c,$30000 TO 34999
2021,2327,Pretty happy,PRETTY HAPPY,Fair,.i:  Inapplicable,Not satisfied at all,Stayed same,Ballot b,$60000 TO 74999
2021,2328,Pretty happy,.i:  Inapplicable,Good,Routine,Not satisfied at all,Better,Ballot a,$130000 TO $149999
2021,2330,Pretty happy,VERY HAPPY,Excellent,Routine,More or less satisfied,Better,Ballot a,$50000 TO 59999
2021,2331,Pretty happy,VERY HAPPY,Good,.i:  Inapplicable,More or less satisfied,Better,Ballot b,$50000 TO 59999
2021,2332,Not too happy,.i:  Inapplicable,Good,Exciting,More or less satisfied,Stayed same,Ballot c,$110000 TO $129999
2021,2334,Not too happy,.i:  Inapplicable,Excellent,.i:  Inapplicable,More or less satisfied,Better,Ballot b,.d:  Do not Know/Cannot Choose
2021,2335,Not too happy,PRETTY HAPPY,Fair,Routine,Pretty well satisfied,Better,Ballot a,$90000 TO $109999
2021,2336,Pretty happy,.i:  Inapplicable,Fair,Routine,Not satisfied at all,Worse,Ballot a,$40000 TO 49999
2021,2337,Pretty happy,.i:  Inapplicable,Excellent,Exciting,Pretty well satisfied,Better,Ballot c,$40000 TO 49999
2021,2338,Not too happy,PRETTY HAPPY,Good,Routine,Not satisfied at all,Worse,Ballot c,$50000 TO 59999
2021,2339,Pretty happy,PRETTY HAPPY,Good,Routine,Not satisfied at all,Better,Ballot c,.s:  Skipped on Web
2021,2341,Not too happy,.i:  Inapplicable,Good,Dull,Not satisfied at all,Stayed same,Ballot a,$25000 TO 29999
2021,2342,Pretty happy,.i:  Inapplicable,Good,Exciting,More or less satisfied,Better,Ballot a,$60000 TO 74999
2021,2343,Pretty happy,.i:  Inapplicable,Good,Routine,Not satisfied at all,Stayed same,Ballot a,$20000 TO 22499
2021,2344,Not too happy,PRETTY HAPPY,Fair,Routine,Not satisfied at all,Better,Ballot c,$75000 TO $89999
2021,2345,Pretty happy,PRETTY HAPPY,Fair,Routine,Pretty well satisfied,Better,Ballot c,.d:  Do not Know/Cannot Choose
2021,2346,Very happy,PRETTY HAPPY,Good,Exciting,More or less satisfied,Stayed same,Ballot c,$60000 TO 74999
2021,2347,Pretty happy,.i:  Inapplicable,Good,.i:  Inapplicable,More or less satisfied,Better,Ballot b,$60000 TO 74999
2021,2348,Not too happy,.i:  Inapplicable,Fair,Dull,Not satisfied at all,Stayed same,Ballot c,UNDER $1 000
2021,2349,Pretty happy,.i:  Inapplicable,Fair,Exciting,Pretty well satisfied,Better,Ballot c,$130000 TO $149999
2021,2350,Pretty happy,PRETTY HAPPY,Good,Exciting,Pretty well satisfied,Better,Ballot a,$75000 TO $89999
2021,2351,Pretty happy,PRETTY HAPPY,Fair,.i:  Inapplicable,More or less satisfied,Better,Ballot b,$50000 TO 59999
2021,2352,Pretty happy,.i:  Inapplicable,Fair,Routine,More or less satisfied,Stayed same,Ballot a,$40000 TO 49999
2021,2353,Pretty happy,.i:  Inapplicable,Excellent,Exciting,More or less satisfied,Stayed same,Ballot a,.d:  Do not Know/Cannot Choose
2021,2354,Not too happy,.i:  Inapplicable,Good,Routine,Pretty well satisfied,Stayed same,Ballot c,$75000 TO $89999
2021,2355,Not too happy,.i:  Inapplicable,Good,Exciting,More or less satisfied,Stayed same,Ballot a,$35000 TO 39999
2021,2357,Very happy,VERY HAPPY,Excellent,Exciting,Pretty well satisfied,Better,Ballot a,$170000 OR OVER
2021,2358,Pretty happy,PRETTY HAPPY,Fair,Routine,Not satisfied at all,Worse,Ballot c,.d:  Do not Know/Cannot Choose
2021,2360,Not too happy,.i:  Inapplicable,Fair,Routine,Not satisfied at all,Stayed same,Ballot c,UNDER $1 000
2021,2362,Pretty happy,.i:  Inapplicable,Good,.i:  Inapplicable,More or less satisfied,Stayed same,Ballot b,$25000 TO 29999
2021,2363,Not too happy,PRETTY HAPPY,Good,Exciting,Pretty well satisfied,Stayed same,Ballot c,$75000 TO $89999
2021,2364,Pretty happy,.i:  Inapplicable,Fair,Exciting,Not satisfied at all,Stayed same,Ballot a,$40000 TO 49999
2021,2365,Pretty happy,PRETTY HAPPY,Good,.i:  Inapplicable,More or less satisfied,Worse,Ballot b,$60000 TO 74999
2021,2366,Very happy,VERY HAPPY,Excellent,Exciting,Not satisfied at all,Worse,Ballot c,$35000 TO 39999
2021,2367,Pretty happy,.i:  Inapplicable,Good,Routine,Pretty well satisfied,Stayed same,Ballot a,$60000 TO 74999
2021,2368,Very happy,.i:  Inapplicable,Good,.i:  Inapplicable,Not satisfied at all,Stayed same,Ballot b,$30000 TO 34999
2021,2369,Not too happy,PRETTY HAPPY,Good,.i:  Inapplicable,More or less satisfied,Stayed same,Ballot b,$50000 TO 59999
2021,2370,Pretty happy,.i:  Inapplicable,Good,Routine,Not satisfied at all,Worse,Ballot a,$35000 TO 39999
2021,2371,Not too happy,VERY HAPPY,Fair,.i:  Inapplicable,Pretty well satisfied,Stayed same,Ballot b,$35000 TO 39999
2021,2372,Very happy,VERY HAPPY,Good,Routine,Not satisfied at all,Stayed same,Ballot c,$25000 TO 29999
2021,2373,Not too happy,.i:  Inapplicable,Good,Routine,Not satisfied at all,Worse,Ballot c,$25000 TO 29999
2021,2374,Pretty happy,PRETTY HAPPY,Good,.i:  Inapplicable,More or less satisfied,Worse,Ballot b,$90000 TO $109999
2021,2375,Not too happy,.i:  Inapplicable,Excellent,Exciting,Not satisfied at all,Worse,Ballot c,$50000 TO 59999
2021,2376,Very happy,.i:  Inapplicable,Good,.i:  Inapplicable,More or less satisfied,Stayed same,Ballot b,$6 000 TO 6 999
2021,2377,Not too happy,PRETTY HAPPY,Good,Routine,More or less satisfied,Better,Ballot a,$60000 TO 74999
2021,2378,Not too happy,.i:  Inapplicable,Fair,.i:  Inapplicable,Not satisfied at all,Worse,Ballot b,$25000 TO 29999
